最新价,涨跌幅,成交量,成交额,最高,最低,今开,指数代码,指数名称,category
1464.16,0.8,14099549.0,18977889596.0,1474.41,1451.63,1451.65,931778,农牧主题,中证系列指数
1284.56,0.8,201294650.0,398495965079.0,1290.04,1271.76,1278.16,931648,500 ESG,中证系列指数
3927.43,0.79,0.0,,3945.7,3887.18,3891.29,133333,MSCIA指数,中证系列指数
2595.29,0.79,20157826.0,20228870837.0,2617.17,2578.92,2579.3,931372,浙江国资,中证系列指数
2754.22,0.77,25646237.0,46428541051.0,2759.0,2735.85,2736.43,930738,四川国改,中证系列指数
3507.04,0.77,51895746.0,111681394412.9,3543.14,3453.22,3491.68,931573,港股通科技,中证系列指数
1839.12,0.76,22725131.0,49217136555.0,1841.98,1817.86,1827.15,931522,央企新动能,中证系列指数
2118.56,0.75,2684720.0,3845184304.0,2142.2,2100.38,2101.0,H30051,AMAC文教,中证系列指数
2134.59,0.74,16203934.0,33961542109.0,2146.2,2089.58,2124.41,950333,智选创新价值,中证系列指数
1274.12,0.74,111669037.0,330703180776.0,1282.97,1259.73,1261.59,931799,国寿资产ESG绿色低碳1,中证系列指数
1247.87,0.73,54864485.0,88509576912.0,1248.16,1235.39,1238.31,932257,国新央企小盘,中证系列指数
2948.15,0.73,13424708.0,95223743844.7,2960.56,2921.46,2922.63,931404,SHS品牌消费50,中证系列指数
1347.4,0.73,179303224.0,337644834290.0,1351.59,1338.52,1338.57,931088,180 ESG,中证系列指数
2294.72,0.72,153214566.0,288694347108.0,2301.96,2283.53,2286.16,H50037,上证城镇,中证系列指数
4552.79,0.72,2029004.0,2987509922.0,4579.28,4521.93,4523.2,H30048,AMAC家具,中证系列指数
1125.61,0.72,105056251.0,282213000003.0,1133.69,1114.52,1116.15,931465,300 ESG领先,中证系列指数
3214.89,0.72,60427408.0,117416103990.0,3232.1,3161.22,3198.49,930821,中证VR,中证系列指数
1825.79,0.72,75278983.0,225990252029.2,1833.54,1804.8,1809.47,931554,长江保护,中证系列指数
1133.42,0.71,131321796.0,272112641327.8,1142.17,1124.82,1125.03,931852,每经品牌100,中证系列指数
5592.24,0.7,5500436.0,46799828539.0,5628.33,5553.17,5554.78,H11136,中国互联网,中证系列指数
3131.24,0.7,50855330.0,137659339706.0,3147.44,3104.74,3105.37,932366,300现金流,中证系列指数
12767.74,0.7,26710659.0,146728479704.0,12841.74,12388.12,12551.62,931160,通信设备,中证系列指数
1211.42,0.69,294767925.0,646480196472.0,1218.02,1200.67,1201.51,931463,300 ESG,中证系列指数
2258.69,0.69,21377268.0,101093924240.3,2277.36,2243.15,2243.88,930796,全球中国互联网,中证系列指数
1696.15,0.69,351938947.0,831194066111.0,1703.83,1677.44,1680.13,H30124,安中动态,中证系列指数
1927.77,0.68,21377268.0,110483993699.2,1942.95,1914.73,1914.73,931072,全球中国互联网HKD,中证系列指数
3274.0,0.67,10528113.0,12168613596.0,3290.13,3249.91,3249.91,H30041,AMAC农副,中证系列指数
4327.82,0.67,45885473.0,107785463705.0,4353.57,4292.42,4308.28,930938,500成长估值,中证系列指数
4183.94,0.66,70052865.0,219886182639.0,4215.83,4105.2,4142.55,931187,科技100,中证系列指数
38466.5,0.66,6169723.0,22785024816.0,38890.9,38282.26,38282.26,H50025,沪消费红,中证系列指数
17361.86,0.66,7176301.0,9623542452.0,17537.03,17216.58,17294.88,H30040,AMAC社会,中证系列指数
2831.62,0.66,9769208.0,10107022264.0,2853.58,2807.27,2809.66,H11030,AMAC农林,中证系列指数
1736.9,0.65,15217046.0,27107326818.0,1753.5,1721.14,1729.24,931599,湖南50,中证系列指数
6978.03,0.65,166645350.0,461157465800.7,7026.06,6936.67,6940.87,CES120,中华120,中证系列指数
10252.68,0.64,6743721.0,52830372765.0,10343.13,10187.15,10190.76,930604,中国互联网30,中证系列指数
1943.37,0.63,34526859.0,77541689438.0,1946.73,1907.08,1930.0,932266,国企战略新兴,中证系列指数
3049.42,0.63,64276684.0,267098828800.0,3062.27,2969.22,2989.02,931447,科技先锋,中证系列指数
1110.4,0.63,8270066.0,10582857590.0,1116.95,1102.52,1102.77,930662,CS现代农,中证系列指数
3009.51,0.62,20831198.0,59300649217.0,3010.49,2961.25,2990.57,931521,高装细分50,中证系列指数
5534.41,0.61,5500436.0,46623883565.7,5567.91,5496.4,5500.91,932307,中国互联网人民币中间,中证系列指数
7568.62,0.61,109904695.0,254257846603.0,7601.17,7502.2,7505.13,931586,300价值稳健,中证系列指数
1611.27,0.61,21677837.0,29411203771.0,1618.81,1595.53,1602.41,930660,CSSW体育,中证系列指数
13299.22,0.61,18483715.0,75652090080.0,13340.07,13175.02,13185.65,931068,消费龙头,中证系列指数
1690.47,0.6,337861340.0,825664675227.7,1699.55,1677.19,1678.76,931395,沪港深300,中证系列指数
6192.78,0.6,351938947.0,178498925681.9,6217.96,6132.92,6139.23,931359,沪深300AUD(CNH),中证系列指数
3400.46,0.6,11296600.0,15519771270.0,3417.02,3386.05,3386.33,930839,港股通高息精选,中证系列指数
1713.34,0.58,83462308.0,242611541823.0,1725.45,1688.48,1699.1,931000,大湾区,中证系列指数
1457.86,0.57,13018072.0,21291610003.0,1467.54,1454.12,1454.12,H50055,沪大农业,中证系列指数
1172.49,0.57,66568856.0,108784889008.0,1188.97,1167.12,1171.67,H30588,中证证保,中证系列指数
20104.92,0.57,49711931.0,90336948059.0,20193.4,19910.27,20022.48,930939,500质量成长,中证系列指数
7275.48,0.56,15077198.0,39060358051.0,7319.39,7227.81,7237.61,930758,凤凰50,中证系列指数
1944.9,0.56,24104275.0,163563707587.0,1964.09,1900.79,1929.0,931144,通信技术,中证系列指数
1476.04,0.55,351938947.0,831194066111.0,1482.3,1464.67,1465.86,931598,中银证券300 ESG,中证系列指数
868.03,0.55,14177627.0,17775158244.0,873.38,861.65,863.19,H50054,上证休闲,中证系列指数
21149.76,0.53,40173877.0,42470875841.0,21272.74,21089.03,21089.03,931587,500价值稳健,中证系列指数
3223.04,0.52,27334402.0,40971402387.0,3252.21,3210.19,3211.95,932367,500现金流,中证系列指数
2597.08,0.51,484606761.0,1087232144976.9,2612.76,2582.52,2585.21,H30455,沪港深500,中证系列指数
2965.35,0.51,29343189.0,113124589132.5,2992.44,2962.76,2968.06,H11123,香港内地50,中证系列指数
3234.73,0.51,39073942.0,93082911469.0,3242.05,3218.84,3218.84,931052,国信价值,中证系列指数
10295.47,0.51,16315859.0,16060343018.0,10359.74,10231.86,10234.8,930910,农牧渔,中证系列指数
4866.45,0.49,50457253.0,207739274553.0,4881.34,4721.14,4785.3,931494,消费电子,中证系列指数
2291.76,0.49,8013508.0,10855020537.0,2299.09,2272.29,2276.82,H50009,180通信,中证系列指数
6203.24,0.48,172370153.0,370591971218.6,6233.88,6169.24,6170.95,950092,上证180优选,中证系列指数
1449.97,0.48,69768786.0,81568463049.0,1457.87,1443.12,1444.68,930790,CS娱乐TI,中证系列指数
1630.22,0.48,72117750.0,229272166753.6,1642.66,1616.34,1620.39,930999,SHS大湾区,中证系列指数
5272.07,0.47,42943361.0,159709554088.0,5295.26,5212.84,5246.58,931232,朝阳100,中证系列指数
7969.83,0.47,259996379.0,498764519978.4,8011.08,7920.42,7936.53,CES280,中华280,中证系列指数
3507.52,0.47,32416231.0,231160145747.0,3534.25,3433.98,3472.55,931593,科技领先,中证系列指数
6961.08,0.46,17864051.0,72334968519.0,6992.12,6918.54,6925.89,930838,CS高股息,中证系列指数
2679.37,0.46,56399276.0,224993002703.9,2694.13,2635.15,2664.36,931524,SHS科技龙头,中证系列指数
8611.06,0.46,195679746.0,439086117254.0,8655.49,8558.52,8581.08,H30363,基本500,中证系列指数
2178.64,0.46,12831396.0,18638957153.0,2195.7,2153.95,2172.31,930901,动漫游戏,中证系列指数
5280.11,0.46,343403972.0,793945201308.3,5313.01,5251.41,5256.84,CES300,中华沪深港300,中证系列指数
818.93,0.46,1194404.0,1456612607.0,824.48,809.09,811.72,H30046,AMAC皮革,中证系列指数
15390.2,0.45,15367836.0,36339655108.0,15452.56,15258.65,15310.66,H30178,医疗保健,中证系列指数
1595.48,0.45,12979706.0,74184399356.8,1612.24,1588.02,1595.99,931454,港股通消费,中证系列指数
1092.01,0.44,41273826.0,17195976026.0,1100.89,1086.24,1087.12,930606,中证钢铁,中证系列指数
6749.78,0.44,24446094.0,96238725991.2,6811.2,6744.6,6758.35,CESHKM,中华香港内地指数,中证系列指数
2253.98,0.43,7313762.0,17850013270.0,2259.28,2228.86,2246.05,931652,厦门指数,中证系列指数
1376.06,0.43,6229949.0,3139006107.6,1392.97,1376.06,1381.9,CESCPD,中华内房股,中证系列指数
2216.97,0.43,72489801.0,150726126737.8,2234.82,2215.59,2218.36,H11100,香港100,中证系列指数
4141.58,0.43,72489801.0,150726126737.8,4174.94,4139.0,4144.18,932216,香港100净收益,中证系列指数
2271.77,0.42,146102086.0,222098385866.3,2290.31,2270.91,2273.0,H11164,香港300,中证系列指数
6089.19,0.42,276141584.0,696321930908.8,6134.73,6049.28,6059.16,930767,沪深300优选,中证系列指数
4831.13,0.42,178327016.0,264624412154.0,4858.05,4813.93,4814.11,931069,中金300,中证系列指数
1470.16,0.41,31761044.0,108453626563.0,1479.51,1453.87,1465.77,931033,杭州湾区,中证系列指数
1116.99,0.4,43034290.0,63761303209.3,1127.75,1105.57,1117.71,931637,港股通互联网,中证系列指数
3814.44,0.4,84028230.0,146104723445.0,3846.97,3807.91,3813.98,930957,港股通中国100,中证系列指数
10309.02,0.37,7148183.0,12396694986.0,10372.57,10273.92,10275.36,930641,中证中药,中证系列指数
9301.97,0.37,87121881.0,79509477260.0,9365.35,9271.79,9301.79,H30352,500价值,中证系列指数
2463.84,0.37,30116666.0,55627528641.0,2489.48,2434.89,2461.63,931151,光伏产业,中证系列指数
7265.44,0.37,47378786.0,61815250479.0,7310.58,7248.36,7257.38,931053,高股息策略,中证系列指数
1890.96,0.37,24516191.0,100965410509.4,1914.69,1890.96,1896.94,931077,CSIHK5,中证系列指数
344.63,0.36,6657894.0,3206690900.1,348.71,344.63,345.96,H11143,港股通内地地产,中证系列指数
1883.06,0.36,54426513.0,65332211378.0,1892.17,1873.69,1877.66,H50003,180工业,中证系列指数
2163.74,0.35,15599585.0,86863820589.8,2176.15,2156.53,2156.99,931663,SHS消费龙头,中证系列指数
3945.35,0.35,1613995487.0,2784366209216.0,3966.19,3918.81,3930.75,930903,中证A股,中证系列指数
8532.36,0.35,27987024.0,226865678039.0,8563.74,8354.65,8467.01,931165,新兴科技100,中证系列指数
9310.91,0.35,6743721.0,52631755829.5,9401.49,9268.98,9278.82,H30533,中国互联网50,中证系列指数
2005.08,0.35,24516191.0,100965410509.4,2028.56,2005.08,2010.99,931076,CSIHK4,中证系列指数
11141.41,0.34,10543560.0,30428415121.0,11176.45,11039.05,11088.63,H30217,医疗器械,中证系列指数
1279.49,0.34,29676824.0,73315154951.0,1285.47,1275.26,1275.74,H30344,健康产业,中证系列指数
1846.99,0.34,12979706.0,67875016188.7,1866.07,1839.82,1848.01,931455,港股通消费CNY,中证系列指数
2945.96,0.32,14645142.0,16843917244.0,2984.43,2937.92,2939.22,930633,中证旅游,中证系列指数
5525.5,0.32,63628338.0,111610427353.5,5563.9,5508.22,5527.53,CES100,中华港股通精选100,中证系列指数
2100.36,0.32,24516191.0,100965410509.4,2123.21,2100.36,2106.11,931075,CSIHK3,中证系列指数
7274.66,0.32,14882379.0,13343450374.0,7320.85,7257.32,7284.55,H50022,沪材料红,中证系列指数
2288.6,0.31,8266050.0,10454180617.0,2305.33,2280.96,2281.61,930707,中证畜牧,中证系列指数
2404.38,0.31,2187576.0,2823255558.0,2438.69,2394.93,2397.15,H30036,AMAC餐饮,中证系列指数
2173.6,0.3,24516191.0,100965410509.4,2195.43,2173.6,2179.1,931074,CSIHK2,中证系列指数
1854.92,0.3,14762507.0,52185580669.7,1858.1,1829.11,1848.68,932042,智选航空科技,中证系列指数
2306.47,0.3,12391385.0,39873238330.0,2307.33,2272.44,2304.34,930875,空天军工,中证系列指数
3668.62,0.29,215589835.0,257158881123.5,3698.95,3666.55,3670.44,H50069,港股通,中证系列指数
1341.05,0.29,35779683.0,93713655133.0,1346.15,1333.67,1339.78,931837,央企现代产业,中证系列指数
3626.06,0.29,215589835.0,257158881123.5,3656.14,3624.16,3628.16,930930,港股综合,中证系列指数
2921.4,0.29,58824446.0,47063405745.1,2946.34,2917.8,2918.09,H11120,香港中盘精选,中证系列指数
6712.51,0.28,328492567.0,558252887097.0,6773.73,6698.91,6699.52,H30362,基本300,中证系列指数
10724.3,0.27,22702467.0,23983035351.0,10821.62,10709.59,10712.51,932305,智选高股息,中证系列指数
4047.36,0.27,58320405.0,125621879007.0,4093.07,4025.97,4045.71,930661,CSSW互金,中证系列指数
2222.27,0.27,24516191.0,100965410509.4,2242.74,2222.27,2227.43,931073,CSIHK1,中证系列指数
2328.79,0.26,21639697.0,33971264158.0,2353.13,2325.13,2329.43,931752,工程机械主题,中证系列指数
3324.56,0.26,61205036.0,101127604350.0,3375.11,3316.83,3321.04,H50011,沪环渤海,中证系列指数
3280.25,0.26,47028694.0,100575535607.0,3330.86,3280.25,3285.39,H50012,沪长三角,中证系列指数
1778.82,0.25,20110609.0,213443889770.0,1799.47,1733.32,1750.46,931643,科创创业50,中证系列指数
2555.65,0.25,31602176.0,141646680196.0,2575.36,2515.02,2537.75,931235,中证电信,中证系列指数
1844.74,0.25,20110609.0,213443889770.0,1866.15,1797.55,1815.33,931877,科创创业50净收益,中证系列指数
5713.42,0.25,121575293.0,231078023222.0,5766.32,5660.2,5679.74,932080,全指可选行业,中证系列指数
2244.69,0.25,24516191.0,100965410509.4,2263.49,2244.69,2249.42,H30332,香港50,中证系列指数
2203.37,0.24,7209571.0,6042852461.0,2216.79,2192.79,2197.85,H30049,AMAC造纸,中证系列指数
1523.33,0.24,23959608.0,87290498044.0,1541.52,1509.04,1525.83,930725,CS车联网,中证系列指数
1570.46,0.24,38191260.0,14541951984.0,1589.69,1564.19,1566.27,H30058,AMAC钢铁,中证系列指数
1799.18,0.23,212606359.0,282694151381.0,1807.56,1790.83,1798.29,932004,国新央企综指,中证系列指数
1858.83,0.23,43661095.0,105105907006.6,1860.05,1808.32,1837.38,931596,SHS张江50,中证系列指数
1170.08,0.22,28991440.0,21331116505.5,1183.15,1170.08,1171.53,932049,国新港股通央企综指,中证系列指数
3025.84,0.22,10079048.0,43780560412.4,3056.73,2976.45,3030.82,932263,苏州园区,中证系列指数
6044.37,0.22,58011122.0,177318734098.0,6094.58,6028.7,6030.64,950090,50AH优选,中证系列指数
6951.65,0.2,381077863.0,790453029158.7,7007.32,6951.59,6954.5,931134,AH经济蓝筹,中证系列指数
1479.83,0.18,21501812.0,22167848860.0,1482.98,1469.6,1475.43,932420,智选船舶产业,中证系列指数
2266.62,0.18,62929097.0,93701580805.0,2296.84,2256.37,2272.51,931402,证券先锋,中证系列指数
4116.61,0.17,5580217.0,6027492666.0,4156.86,4100.48,4125.37,H30055,AMAC化纤,中证系列指数
876.29,0.17,22666395.0,59156328638.0,879.77,864.27,871.85,931585,卫星导航,中证系列指数
831.23,0.16,57635104.0,63688957351.3,835.51,827.73,833.61,931580,SHS游戏传媒,中证系列指数
1764.12,0.15,42427707.0,76905088197.0,1787.36,1755.66,1768.81,931412,证券公司30,中证系列指数
17802.1,0.15,74515326.0,90739776233.0,17884.71,17747.67,17820.83,930782,500SNLV,中证系列指数
2268.89,0.15,30299277.0,31519362791.0,2283.02,2257.24,2266.06,930621,CSSW高铁,中证系列指数
1727.69,0.13,33785070.0,35438044000.0,1742.06,1721.04,1724.65,931581,周期稳健成长50,中证系列指数
2024.89,0.12,28005902.0,90552014173.2,2043.53,2015.44,2026.7,931646,SHS新消费,中证系列指数
26768.6,0.11,33760160.0,115894403877.0,26879.01,26559.78,26775.16,931590,500成长创新,中证系列指数
3428.49,0.08,40505127.0,34549671204.0,3450.91,3414.5,3430.54,H30037,AMAC商务,中证系列指数
1758.8,0.08,44026589.0,49727288494.0,1764.67,1753.23,1755.2,H11045,AMAC批零,中证系列指数
7817.33,0.08,4593249.0,7578498965.0,7864.2,7801.59,7815.42,H50026,沪医药红,中证系列指数
3281.99,0.07,42389849.0,274001079576.0,3302.72,3226.82,3253.96,931159,创新100,中证系列指数
1536.07,0.07,21190846.0,90634346995.0,1537.92,1510.72,1529.58,932038,央企科技引领,中证系列指数
6165.52,0.05,29865901.0,52215855880.0,6242.97,6134.17,6235.65,H30057,AMAC矿物,中证系列指数
1346.59,0.05,58628782.0,57035675040.0,1364.44,1343.4,1350.52,932037,央企现代能源,中证系列指数
3705.06,0.04,23577096.0,94838038938.1,3736.43,3705.06,3713.5,930931,港股通50,中证系列指数
1149.07,0.04,34477670.0,87119383944.3,1156.1,1141.49,1152.25,931481,SHS线上消费,中证系列指数
1708.85,0.03,50254792.0,50850034399.0,1723.28,1698.86,1714.74,931231,央企红利50,中证系列指数
1890.55,0.02,151901341.0,236206245718.0,1894.42,1872.75,1890.98,950580,上证580,中证系列指数
1592.27,0.01,50766830.0,50454074589.0,1605.41,1586.56,1592.18,931132,诚通央企红利,中证系列指数
261.52,0.01,0.0,,261.52,261.52,261.52,H11082,HGSZ AA,中证系列指数
226.05,0.01,0.0,,226.05,226.05,226.05,H11085,HGSZ 5-7,中证系列指数
2019.46,0.01,78320128.0,168123439324.0,2034.76,2012.85,2020.35,931381,中证长三角,中证系列指数
1222.33,0.0,74334753.0,95753375962.0,1232.89,1218.68,1223.63,931823,国资央企50,中证系列指数
5589.56,0.0,93920439.0,16600123836.1,5641.97,5582.67,5586.46,932022,中证红利(全)SGD,中证系列指数
1917.92,0.0,15852784.0,47079315380.0,1940.27,1893.22,1923.41,H30590,机器人,中证系列指数
102.37,0.0,294869.0,2984329739.0,102.37,102.37,102.37,H00013,企债指数(净),中证系列指数
202.7,0.0,2429.0,24407752.0,202.71,202.7,202.71,H11080,HGSZ AAA,中证系列指数
8915.24,0.0,331366138.0,706247144736.0,8977.59,8898.99,8922.62,931133,经济蓝筹,中证系列指数
225.04,0.0,15840.0,158713736.0,225.05,225.04,225.05,H11081,HGSZ AA+,中证系列指数
203.53,0.0,1235.0,12355398.0,203.53,203.53,203.53,H11083,HGSZ 1-3,中证系列指数
223.45,0.0,17035.0,170766090.0,223.46,223.45,223.46,H11084,HGSZ 3-5,中证系列指数
221.07,0.0,0.0,,221.07,221.07,221.07,H11086,HGSZ7-10,中证系列指数
4745.42,0.0,4861031.0,5711033957.0,4778.43,4733.88,4746.19,H50030,沪公用红,中证系列指数
3449.12,-0.01,62642858.0,143335124039.0,3474.96,3439.81,3457.09,H30263,腾讯济安,中证系列指数
5565.43,-0.01,93920439.0,16600123836.1,5617.6,5558.56,5562.33,932023,中证红利(净)SGD,中证系列指数
3094.5,-0.02,25366444.0,95531898767.9,3121.51,3094.5,3103.33,CESP50,中华港股通优选50,中证系列指数
11488.57,-0.02,250377539.0,317964914539.0,11628.44,11479.35,11497.42,930927,CR基石,中证系列指数
3020.42,-0.03,37791572.0,204693574131.0,3032.98,2961.75,2984.61,931380,科技50,中证系列指数
109.46,-0.03,1861814.0,18775854309.0,109.5,109.45,109.49,H00012,国债指数(净),中证系列指数
1599.23,-0.03,12366567.0,14619017893.0,1608.6,1596.39,1599.79,H30039,AMAC公共,中证系列指数
2184.58,-0.03,15708010.0,13252426663.0,2211.11,2184.03,2187.1,H50010,180公用,中证系列指数
7569.36,-0.03,211451357.0,677520665557.0,7592.2,7429.03,7544.9,H30066,AMAC电子,中证系列指数
1705.53,-0.03,118088384.0,141153491091.0,1721.21,1701.91,1709.04,000859,国企一带一路,中证系列指数
20281.91,-0.04,41177278.0,308784740206.0,20355.05,19858.51,20092.4,931696,科技50策略,中证系列指数
31839.44,-0.05,32089999.0,82886451775.0,31937.51,31474.75,31862.83,931591,1000成长创新,中证系列指数
5353.94,-0.06,93920439.0,16600123836.1,5404.14,5347.34,5350.97,932021,中证红利SGD,中证系列指数
3330.35,-0.06,56861517.0,169591241920.2,3358.0,3306.79,3341.0,930625,SHS互联网,中证系列指数
4646.91,-0.07,20279937.0,30362166636.0,4693.27,4612.99,4659.68,H30056,AMAC橡胶,中证系列指数
9600.52,-0.07,92987313.0,132752820110.0,9777.02,9591.99,9624.24,932075,全指金融,中证系列指数
4999.63,-0.07,151132257.0,257013796723.0,5062.81,4999.58,5006.33,930723,沪港深F100,中证系列指数
1652.4,-0.08,16117653.0,36308405716.0,1669.59,1636.7,1655.09,931798,光伏龙头30,中证系列指数
6732.49,-0.1,54828741.0,223745892988.0,6784.64,6607.7,6707.6,931186,中证科技,中证系列指数
11535.9,-0.1,0.0,48230800000.0,11778.31,11532.28,11589.14,SHHKSI,沪港精明,中证系列指数
2319.83,-0.1,131344134.0,142768490540.0,2345.35,2318.35,2321.81,932308,红利200,中证系列指数
3519.27,-0.11,45267730.0,54981975436.0,3596.38,3511.47,3541.0,H50016,沪东北,中证系列指数
7221.44,-0.12,135401330.0,167870459864.0,7349.86,7214.98,7243.84,H30086,800金融,中证系列指数
4332.01,-0.12,27042644.0,33254072866.7,4451.98,4332.01,4367.8,931024,港股通非银,中证系列指数
28615.95,-0.12,183657436.0,278745330962.0,28792.94,28526.47,28677.9,930937,稳健成长,中证系列指数
2173.26,-0.13,29169563.0,85391606492.9,2198.95,2173.26,2184.2,H11110,香港F50,中证系列指数
4534.44,-0.13,151230348.0,198159324267.0,4615.05,4530.35,4548.22,H11046,AMAC金融,中证系列指数
4969.64,-0.13,42191697.0,250007544143.0,4990.59,4857.51,4927.35,931087,科技龙头,中证系列指数
9380.87,-0.13,134597784.0,167644867201.0,9547.83,9372.6,9410.78,932083,全指金融行业,中证系列指数
993.72,-0.14,178967657.0,160476485501.9,1004.25,993.72,997.7,932153,港股通价值策略,中证系列指数
4316.42,-0.15,42191697.0,35049432639.8,4332.13,4276.05,4306.22,932258,亚洲新兴市场科技USD,中证系列指数
2457.41,-0.15,58509824.0,38554067417.0,2481.44,2453.13,2462.3,H11041,AMAC公用,中证系列指数
35218.54,-0.16,41539932.0,43746574924.0,35479.57,35130.17,35279.52,931588,1000价值稳健,中证系列指数
1587.66,-0.18,5686589.0,5903554868.0,1598.95,1581.84,1591.43,H30044,AMAC纺织,中证系列指数
2740.04,-0.18,38501910.0,65554292403.0,2754.97,2721.66,2750.07,931393,湖北指数,中证系列指数
1577.53,-0.19,53365317.0,54747283639.0,1594.44,1571.22,1586.4,932039,央企股东回报,中证系列指数
11928.23,-0.2,99404125.0,100848097725.0,12057.32,11918.13,11940.81,930955,红利低波100,中证系列指数
966.31,-0.2,36337173.0,46302556932.0,974.57,962.75,968.31,H30365,文娱传媒,中证系列指数
10983.99,-0.2,4714683.0,7658169952.0,11072.91,10971.73,11009.09,H50024,沪可选红,中证系列指数
1425.99,-0.21,14276411.0,15514972421.0,1442.19,1423.96,1429.34,H50018,上证文化,中证系列指数
5123.04,-0.22,37319255.0,172090193836.2,5166.7,5063.81,5124.4,931575,SHS物联网,中证系列指数
2263.14,-0.22,27411088.0,55355377111.0,2277.87,2240.94,2269.68,950106,上证创新,中证系列指数
5014.89,-0.23,27042644.0,30425813967.8,5157.66,5014.78,5057.52,931028,港股通非银CNY,中证系列指数
1553.83,-0.24,35012762.0,71610970868.0,1560.3,1544.79,1557.17,932052,央企科技创新,中证系列指数
12146.45,-0.24,60287180.0,109053830998.0,12186.34,12069.03,12170.74,H30537,淘金100,中证系列指数
4943.34,-0.26,42191697.0,250007544143.0,4957.19,4894.72,4937.5,931228,亚洲新兴市场科技,中证系列指数
5590.19,-0.27,73163578.0,89162233845.0,5708.35,5590.19,5615.01,H50007,180金融地产,中证系列指数
8368.62,-0.27,38668585.0,26935625957.0,8490.99,8366.44,8415.98,930608,中证基建,中证系列指数
2197.33,-0.28,22103447.0,17846870231.0,2227.35,2194.04,2202.85,932077,全指能源行业,中证系列指数
2540.18,-0.28,101129295.0,142635228296.0,2569.03,2533.16,2551.77,000861,央企创新,中证系列指数
1971.79,-0.28,67803040.0,134621367269.0,1994.24,1969.46,1979.24,H50052,上国改革,中证系列指数
2065.02,-0.29,7531816.0,9934151842.0,2102.27,2062.99,2072.97,H50001,180能源,中证系列指数
2086.5,-0.29,22903474.0,34913811407.0,2099.18,2078.95,2097.55,931994,电网设备主题,中证系列指数
1073.33,-0.29,783260.0,386309775.0,1076.26,1071.55,1076.08,932047,中证REITs全收益,中证系列指数
815.21,-0.3,24426751.0,37683131793.2,827.65,815.21,820.2,H11153,内地国有,中证系列指数
3502.86,-0.31,107201075.0,110779098271.0,3555.71,3502.86,3511.53,931446,东证红利低波,中证系列指数
9630.4,-0.32,21942218.0,21640647231.6,9803.29,9630.4,9702.76,932335,香港红利净收益,中证系列指数
4881.04,-0.32,45476522.0,85262353031.0,4921.55,4867.14,4869.91,932365,中证现金流,中证系列指数
3513.12,-0.32,21942218.0,21640647231.6,3576.19,3513.12,3539.51,H11140,香港红利,中证系列指数
7363.42,-0.32,76952896.0,93589024591.0,7477.85,7363.38,7391.61,931157,SHS红利成长LV,中证系列指数
6515.87,-0.32,273061559.0,294482003713.0,6613.08,6511.65,6537.72,H30356,800价值,中证系列指数
1904.98,-0.33,38733290.0,70852729355.0,1918.02,1890.3,1908.83,930640,CSWD重组,中证系列指数
2567.59,-0.33,55501501.0,37290312526.0,2597.1,2563.49,2578.22,932086,全指公用行业,中证系列指数
1605.42,-0.34,52175887.0,58297128688.0,1622.87,1597.08,1617.84,931243,诚通央企ESG,中证系列指数
3341.92,-0.34,388697763.0,579526334850.0,3366.68,3324.68,3352.39,932222,中证2000净收益,中证系列指数
509.26,-0.35,5220538.0,88037076077.0,515.33,508.95,511.36,931078,中证转债及可交换债,中证系列指数
3101.54,-0.35,388697763.0,579526334850.0,3124.53,3085.55,3111.26,932000,中证2000,中证系列指数
3535.74,-0.35,92838077.0,108072488958.5,3557.32,3525.75,3547.52,932056,海洋经济,中证系列指数
203.4,-0.36,1350628.0,19079459986.0,206.25,203.19,204.29,931259,转债流动性策略,中证系列指数
1409.84,-0.36,22303082.0,33591884085.9,1433.97,1409.84,1419.06,H30106,H300金融服务,中证系列指数
5979.94,-0.37,52898023.0,58565233933.4,6068.9,5979.68,6019.7,930917,SHS高股息,中证系列指数
12657.05,-0.37,7921668.0,8768129981.0,12794.45,12641.84,12718.37,H50029,沪通信红,中证系列指数
1853.16,-0.38,26959827.0,22822674508.0,1872.54,1851.09,1861.54,H30198,油气产业,中证系列指数
3076.93,-0.38,20008124.0,101382173488.0,3081.16,3007.27,3067.12,H50053,上证移动,中证系列指数
9027.01,-0.39,20372738.0,16119548893.0,9082.83,9014.56,9042.28,H50023,沪工业红,中证系列指数
6253.75,-0.39,9818532.0,9274351591.0,6345.38,6250.07,6297.2,931009,建筑材料,中证系列指数
2946.98,-0.4,24348592.0,135405986679.0,2987.91,2890.38,2930.25,931271,通信设备主题,中证系列指数
3208.49,-0.4,117905804.0,134805652390.0,3251.61,3207.94,3217.27,931848,800红利低波,中证系列指数
4200.38,-0.41,5048989.0,6012367125.0,4264.85,4192.71,4213.67,H50021,沪能源红,中证系列指数
1272.51,-0.42,52238647.0,40543567491.0,1294.63,1272.51,1287.74,H50034,沪城基建,中证系列指数
1091.03,-0.42,35221189.0,25679170138.0,1106.58,1089.29,1097.04,931897,绿色电力,中证系列指数
5776.77,-0.42,18852021.0,63314424530.0,5823.27,5698.83,5798.56,930721,CS智汽车,中证系列指数
2835.52,-0.42,44563476.0,29036882364.0,2878.03,2831.61,2850.87,H30199,电力指数,中证系列指数
3809.15,-0.44,30228267.0,145615742284.0,3840.03,3753.97,3813.55,930712,CS物联网,中证系列指数
