序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,指数代码,指数名称,category
827,983049,深港通耐用消费,9224.71,-1.42,-132.42,17591112.0,38577609708.58,1.13,9329.26,9223.19,9304.29,9357.13,0.94,983049,深港通耐用消费,深证系列指数
828,399264,创业软件,1712.46,-1.53,-26.62,24702730.0,81860484695.07,2.28,1740.37,1700.65,1734.65,1739.08,0.67,399264,创业软件,深证系列指数
829,399282,大数据50,5872.75,-1.59,-95.07,46319442.0,112768712513.53,1.86,5948.01,5836.88,5948.01,5967.82,0.87,399282,大数据50,深证系列指数
830,399693,安防产业,5395.01,-1.6,-87.64,31522622.0,58411934964.34,1.67,5469.41,5378.01,5468.24,5482.65,0.75,399693,安防产业,深证系列指数
831,470053,深证数据要素R,4612.31,-1.67,-78.52,26011953.0,86490186710.56,2.1,4684.06,4585.36,4684.06,4690.83,0.7,470053,深证数据要素R,深证系列指数
832,980083,央国企自主科技,1714.04,-1.67,-29.06,33571534.0,120793102947.18,1.65,1719.3,1690.6,1718.96,1743.1,0.84,980083,央国企自主科技,深证系列指数
833,970053,深证数据要素,4328.69,-1.67,-73.69,26011953.0,86490186710.56,2.1,4396.03,4303.4,4396.03,4402.38,0.7,970053,深证数据要素,深证系列指数
834,399353,国证物流,2175.0,-1.69,-37.48,33349728.0,32567110304.34,1.74,2211.32,2172.93,2206.44,2212.48,1.22,399353,国证物流,深证系列指数
835,399433,国证交运,1702.2,-1.74,-30.1,39708975.0,33613440411.81,1.74,1730.32,1700.15,1727.75,1732.3,1.17,399433,国证交运,深证系列指数
836,399418,数据要素,4614.28,-1.78,-83.78,31145386.0,105139271316.14,2.02,4685.67,4590.91,4685.67,4698.06,0.66,399418,数据要素,深证系列指数
837,399248,文化指数,990.87,-1.79,-18.1,10461771.0,10325021571.73,2.28,1012.31,989.26,1006.09,1008.97,0.79,399248,文化指数,深证系列指数
838,970052,深证数字安全,3950.48,-1.99,-80.03,32626584.0,67817456054.72,2.37,4030.04,3934.54,4030.04,4030.51,0.75,970052,深证数字安全,深证系列指数
839,470052,深证数字安全R,4149.11,-1.99,-84.05,32626584.0,67817456054.72,2.37,4232.67,4132.36,4232.67,4233.16,0.75,470052,深证数字安全R,深证系列指数
840,399994,信息安全,1979.38,-2.12,-42.89,35790860.0,84805261589.45,2.14,2013.15,1969.94,2013.15,2022.27,0.72,399994,信息安全,深证系列指数
841,980033,自主科技,9222.83,-2.22,-209.28,20813470.0,160615675002.26,2.27,9297.06,9082.99,9278.12,9432.11,0.84,980033,自主科技,深证系列指数
842,480033,自主科技R,10157.26,-2.22,-230.49,20813470.0,160615675002.26,2.27,10239.01,10003.26,10218.15,10387.75,0.84,480033,自主科技R,深证系列指数
843,483068,深港通半导体R（港币）,13392.22,-2.25,-308.18,14013469.0,63219945524.0,2.51,13644.54,13300.6,13644.54,13700.4,0.85,483068,深港通半导体R（港币）,深证系列指数
844,983068,深港通半导体（港币）,12731.56,-2.25,-292.97,14013469.0,63219945524.0,2.51,12971.43,12644.46,12971.43,13024.53,0.85,983068,深港通半导体（港币）,深证系列指数
845,983067,深港通半导体,13093.9,-2.34,-314.06,14013469.0,57836024654.74,2.49,13344.66,13011.24,13344.38,13407.96,0.85,983067,深港通半导体,深证系列指数
846,483067,深港通半导体R,13774.17,-2.34,-330.38,14013469.0,57836024654.74,2.49,14037.96,13687.22,14037.67,14104.55,0.85,483067,深港通半导体R,深证系列指数
847,399423,中关村50,3084.31,-2.37,-74.91,29062324.0,90756713371.57,2.61,3121.67,3039.24,3091.92,3159.22,0.83,399423,中关村50,深证系列指数
848,483078,深港通运输R（港币）,5865.45,-2.57,-154.94,15519260.0,21755424588.24,2.34,6006.25,5865.35,6006.25,6020.39,1.31,483078,深港通运输R（港币）,深证系列指数
849,983078,深港通运输（港币）,4189.55,-2.57,-110.67,15519260.0,21755424588.24,2.34,4290.12,4189.47,4290.12,4300.22,1.31,983078,深港通运输（港币）,深证系列指数
850,983077,深港通运输,4307.22,-2.67,-117.98,15519260.0,19902699344.61,2.37,4412.08,4307.22,4411.87,4425.2,1.31,983077,深港通运输,深证系列指数
851,483077,深港通运输R,6030.82,-2.67,-165.19,15519260.0,19902699344.61,2.37,6177.64,6030.82,6177.34,6196.01,1.31,483077,深港通运输R,深证系列指数
852,480017,国证芯片R,13211.01,-2.84,-386.07,15694976.0,134880433441.18,2.61,13293.93,12939.15,13260.94,13597.08,0.83,480017,国证芯片R,深证系列指数
853,980017,国证芯片,12134.04,-2.84,-354.59,15694976.0,134880433441.18,2.61,12210.2,11884.34,12179.9,12488.63,0.83,980017,国证芯片,深证系列指数
854,399237,运输指数,1174.59,-3.95,-48.27,8117649.0,13639868463.73,3.95,1215.81,1167.47,1215.81,1222.86,1.08,399237,运输指数,深证系列指数
855,989009,新华ESG 50,,,,,,,,,,1749.16,,989009,新华ESG 50,深证系列指数
856,989008,新华ESG300,,,,,,,,,,1321.15,,989008,新华ESG300,深证系列指数
857,988201,湾创100R,,,,,,,,,,1845.55,,988201,湾创100R,深证系列指数
858,988107,创业板R(美元)(CNH),,,,,,,,,,2992.6,,988107,创业板R(美元)(CNH),深证系列指数
859,988106,创业板R(港币)(CNH),,,,,,,,,,2996.31,,988106,创业板R(港币)(CNH),深证系列指数
860,988007,创业板指(美元)(CNH),,,,,,,,,,2703.62,,988007,创业板指(美元)(CNH),深证系列指数
861,988006,创业板指(港币)(CNH),,,,,,,,,,2706.96,,988006,创业板指(港币)(CNH),深证系列指数
862,489012,能源转型升级R,,,,,,,,,,2220.84,,489012,能源转型升级R,深证系列指数
863,489010,长三角崛起城市R,,,,,,,,,,1428.07,,489010,长三角崛起城市R,深证系列指数
864,489009,新华ESG 50R,,,,,,,,,,2152.83,,489009,新华ESG 50R,深证系列指数
865,489008,新华ESG300R,,,,,,,,,,1534.75,,489008,新华ESG300R,深证系列指数
866,489005,新华资源保障R,,,,,,,,,,1824.71,,489005,新华资源保障R,深证系列指数
867,489003,新华精选成长50R,,,,,,,,,,2768.6,,489003,新华精选成长50R,深证系列指数
868,489002,新华区块链R,,,,,,,,,,1187.56,,489002,新华区块链R,深证系列指数
869,395099,总 成 交,,,,900391593.0,1576605426828.8633,,,,,1.0,1.45,395099,总 成 交,深证系列指数
870,395041,股票权证,,,,,,,,,,2.0,,395041,股票权证,深证系列指数
871,395034,ABS,,,,86370.0,765924683.38,,,,,,,395034,ABS,深证系列指数
872,395033,债券现货,,,,4048377.0,59027692614.167,,,,,,,395033,债券现货,深证系列指数
873,395032,债券回购,,,,25850041.0,258500405000.0,,,,,9.0,2.4,395032,债券回购,深证系列指数
874,395015,REITS,,,,448849.0,215148739.501,,,,,,,395015,REITS,深证系列指数
875,395013,ＥＴＦｓ,,,,792595417.0,130883365061.386,,,,,14.0,8.5,395013,ＥＴＦｓ,深证系列指数
876,395012,ＬＯＦｓ,,,,7048604.0,964920354.327,,,,,78.0,0.56,395012,ＬＯＦｓ,深证系列指数
877,395011,封闭基金,,,,,,,,,,59.0,,395011,封闭基金,深证系列指数
878,395006,创业板DR,,,,,,,,,,,,395006,创业板DR,深证系列指数
879,395005,主板DR,,,,,,,,,,,,395005,主板DR,深证系列指数
880,395004,创业板,,,,293731747.0,771067872982.93,,,,,281.0,1.76,395004,创业板,深证系列指数
881,395002,主板Ｂ股,,,,332214.0,135327551.8033,,,,,53.0,0.81,395002,主板Ｂ股,深证系列指数
882,395001,主板Ａ股,,,,606327632.0,805402226294.13,,,,,454.0,3.48,395001,主板Ａ股,深证系列指数
